X,Y,Z
902.0,24.0,-589.0
904.0,20.0,-568.0
912.0,26.0,-575.0
898.0,22.0,-575.0
912.0,30.0,-592.0
922.0,16.0,-567.0
912.0,18.0,-581.0
916.0,-6.0,-563.0
918.0,22.0,-585.0
912.0,22.0,-579.0
914.0,32.0,-579.0
906.0,24.0,-594.0
910.0,26.0,-585.0
900.0,20.0,-583.0
908.0,14.0,-601.0
904.0,24.0,-571.0
906.0,26.0,-596.0
900.0,22.0,-579.0
902.0,20.0,-572.0
914.0,22.0,-600.0
922.0,28.0,-594.0
918.0,20.0,-590.0
900.0,28.0,-563.0
920.0,28.0,-599.0
894.0,32.0,-584.0
906.0,34.0,-570.0
904.0,30.0,-573.0
902.0,28.0,-584.0
902.0,34.0,-574.0
902.0,12.0,-584.0
898.0,14.0,-570.0
912.0,24.0,-562.0
908.0,30.0,-601.0
900.0,16.0,-587.0
898.0,42.0,-549.0
912.0,16.0,-576.0
906.0,20.0,-570.0
916.0,6.0,-597.0
900.0,18.0,-579.0
896.0,24.0,-589.0
918.0,22.0,-580.0
890.0,34.0,-563.0
912.0,40.0,-581.0
894.0,34.0,-570.0
892.0,18.0,-580.0
912.0,28.0,-589.0
888.0,18.0,-593.0
904.0,36.0,-583.0
912.0,30.0,-580.0
908.0,24.0,-602.0
910.0,22.0,-580.0
906.0,14.0,-583.0
894.0,28.0,-585.0
890.0,18.0,-556.0
894.0,20.0,-569.0
910.0,22.0,-567.0
920.0,12.0,-575.0
908.0,24.0,-563.0
908.0,24.0,-575.0
912.0,26.0,-571.0
902.0,12.0,-589.0
910.0,18.0,-581.0
910.0,26.0,-567.0
904.0,38.0,-566.0
920.0,32.0,-566.0
916.0,22.0,-584.0
918.0,28.0,-570.0
900.0,24.0,-566.0
896.0,32.0,-569.0
924.0,36.0,-572.0
900.0,34.0,-562.0
912.0,34.0,-574.0
904.0,26.0,-572.0
926.0,30.0,-588.0
924.0,30.0,-587.0
906.0,26.0,-574.0
908.0,18.0,-579.0
910.0,40.0,-587.0
894.0,14.0,-586.0
906.0,50.0,-598.0
900.0,42.0,-574.0
916.0,22.0,-563.0
916.0,34.0,-583.0
904.0,28.0,-573.0
908.0,24.0,-568.0
914.0,14.0,-578.0
894.0,38.0,-618.0
914.0,24.0,-579.0
906.0,32.0,-577.0
914.0,34.0,-574.0
900.0,24.0,-571.0
916.0,14.0,-586.0
908.0,20.0,-554.0
902.0,34.0,-555.0
906.0,16.0,-572.0
908.0,20.0,-571.0
894.0,24.0,-570.0
906.0,20.0,-572.0
908.0,26.0,-579.0
906.0,34.0,-570.0
904.0,36.0,-578.0
902.0,20.0,-577.0
904.0,30.0,-580.0
916.0,20.0,-573.0
902.0,22.0,-556.0
912.0,32.0,-578.0
918.0,10.0,-591.0
904.0,24.0,-587.0
914.0,10.0,-578.0
918.0,20.0,-599.0
908.0,16.0,-577.0
908.0,14.0,-564.0
904.0,18.0,-581.0
910.0,24.0,-573.0
912.0,12.0,-606.0
906.0,18.0,-582.0
898.0,8.0,-575.0
898.0,22.0,-560.0
904.0,-6.0,-579.0
904.0,18.0,-573.0
908.0,16.0,-586.0
908.0,20.0,-585.0
918.0,12.0,-574.0
904.0,32.0,-568.0
902.0,30.0,-590.0
912.0,20.0,-566.0
922.0,18.0,-583.0
908.0,20.0,-567.0
910.0,22.0,-581.0
904.0,6.0,-578.0
914.0,24.0,-576.0
898.0,22.0,-564.0
912.0,26.0,-573.0
914.0,12.0,-573.0
906.0,20.0,-578.0
894.0,6.0,-567.0
896.0,8.0,-575.0
902.0,12.0,-564.0
898.0,18.0,-579.0
918.0,20.0,-568.0
906.0,2.0,-571.0
902.0,16.0,-566.0
898.0,18.0,-584.0
910.0,6.0,-581.0
922.0,22.0,-582.0
912.0,28.0,-593.0
908.0,30.0,-568.0
920.0,2.0,-575.0
912.0,28.0,-574.0
918.0,28.0,-584.0
916.0,28.0,-566.0
914.0,38.0,-573.0
932.0,20.0,-572.0
910.0,36.0,-575.0
908.0,24.0,-582.0
912.0,16.0,-590.0
904.0,20.0,-579.0
910.0,20.0,-563.0
904.0,22.0,-569.0
900.0,28.0,-575.0
910.0,4.0,-567.0
902.0,26.0,-575.0
908.0,28.0,-549.0
894.0,16.0,-571.0
902.0,32.0,-581.0
904.0,20.0,-581.0
902.0,22.0,-587.0
916.0,16.0,-584.0
910.0,18.0,-582.0
906.0,24.0,-566.0
900.0,10.0,-551.0
908.0,24.0,-594.0
914.0,10.0,-578.0
908.0,18.0,-567.0
904.0,18.0,-572.0
906.0,22.0,-582.0
914.0,30.0,-588.0
914.0,12.0,-588.0
922.0,28.0,-578.0
902.0,8.0,-581.0
916.0,26.0,-571.0
922.0,16.0,-581.0
900.0,24.0,-577.0
916.0,6.0,-567.0
906.0,16.0,-593.0
902.0,26.0,-593.0
908.0,22.0,-589.0
900.0,6.0,-592.0
904.0,20.0,-590.0
910.0,16.0,-570.0
916.0,24.0,-575.0
908.0,12.0,-596.0
916.0,20.0,-572.0
922.0,-4.0,-595.0
908.0,16.0,-603.0
898.0,24.0,-598.0
916.0,20.0,-596.0
918.0,18.0,-582.0
914.0,20.0,-586.0
926.0,12.0,-595.0
912.0,16.0,-583.0
900.0,26.0,-603.0
906.0,26.0,-572.0
914.0,2.0,-590.0
904.0,-2.0,-580.0
918.0,14.0,-574.0
910.0,32.0,-579.0
902.0,34.0,-595.0
904.0,22.0,-600.0
908.0,10.0,-585.0
900.0,18.0,-588.0
912.0,30.0,-587.0
918.0,20.0,-595.0
896.0,10.0,-590.0
912.0,24.0,-588.0
912.0,32.0,-583.0
900.0,6.0,-607.0
922.0,28.0,-594.0
910.0,24.0,-585.0
898.0,12.0,-590.0
908.0,22.0,-600.0
898.0,0.0,-585.0
914.0,22.0,-591.0
908.0,22.0,-568.0
914.0,20.0,-592.0
910.0,24.0,-605.0
906.0,22.0,-595.0
914.0,18.0,-593.0
898.0,12.0,-607.0
920.0,14.0,-596.0
916.0,26.0,-591.0
908.0,26.0,-578.0
918.0,14.0,-579.0
904.0,14.0,-608.0
908.0,-8.0,-584.0
916.0,16.0,-579.0
912.0,6.0,-569.0
906.0,24.0,-576.0
896.0,16.0,-592.0
914.0,22.0,-580.0
904.0,18.0,-593.0
908.0,6.0,-569.0
910.0,-10.0,-577.0
912.0,12.0,-582.0
914.0,8.0,-584.0
902.0,14.0,-581.0
894.0,18.0,-568.0
902.0,12.0,-597.0
898.0,8.0,-580.0
918.0,-8.0,-586.0
902.0,16.0,-576.0
906.0,18.0,-585.0
906.0,14.0,-581.0
902.0,18.0,-584.0
902.0,12.0,-555.0
882.0,12.0,-579.0
896.0,30.0,-594.0
910.0,16.0,-594.0
912.0,6.0,-566.0
908.0,8.0,-572.0
912.0,12.0,-590.0
916.0,8.0,-572.0
912.0,16.0,-590.0
912.0,4.0,-584.0
914.0,20.0,-583.0
904.0,-4.0,-570.0
908.0,24.0,-576.0
916.0,-8.0,-590.0
916.0,20.0,-591.0
920.0,28.0,-591.0
912.0,6.0,-571.0
912.0,18.0,-582.0
902.0,6.0,-567.0
898.0,8.0,-576.0
910.0,14.0,-559.0
926.0,18.0,-543.0
910.0,24.0,-556.0
900.0,-2.0,-581.0
914.0,22.0,-577.0
904.0,24.0,-582.0
908.0,26.0,-590.0
898.0,20.0,-580.0
896.0,20.0,-592.0
900.0,16.0,-572.0
910.0,20.0,-576.0
914.0,14.0,-571.0
902.0,-6.0,-573.0
904.0,8.0,-586.0
906.0,2.0,-571.0
894.0,20.0,-580.0
900.0,22.0,-572.0
908.0,36.0,-580.0
910.0,28.0,-574.0
900.0,28.0,-578.0
916.0,-2.0,-589.0
906.0,18.0,-596.0
900.0,24.0,-592.0
902.0,16.0,-584.0
904.0,18.0,-576.0
908.0,12.0,-587.0
892.0,28.0,-597.0
896.0,24.0,-576.0
906.0,28.0,-566.0
908.0,14.0,-570.0
902.0,18.0,-580.0
896.0,20.0,-578.0
894.0,20.0,-585.0
916.0,18.0,-580.0
908.0,16.0,-588.0
912.0,22.0,-577.0
916.0,26.0,-577.0
900.0,24.0,-580.0
884.0,20.0,-569.0
910.0,40.0,-584.0
908.0,30.0,-575.0
902.0,30.0,-576.0
928.0,14.0,-596.0
902.0,10.0,-588.0
900.0,16.0,-588.0
904.0,20.0,-597.0
912.0,22.0,-580.0
912.0,22.0,-569.0
920.0,22.0,-582.0
908.0,22.0,-577.0
906.0,26.0,-583.0
906.0,18.0,-561.0
912.0,26.0,-574.0
908.0,32.0,-565.0
908.0,14.0,-548.0
928.0,10.0,-560.0
920.0,22.0,-569.0
906.0,18.0,-565.0
928.0,0.0,-577.0
914.0,18.0,-561.0
906.0,20.0,-556.0
892.0,32.0,-567.0
896.0,28.0,-588.0
912.0,20.0,-577.0
898.0,34.0,-581.0
906.0,20.0,-581.0
904.0,16.0,-591.0
904.0,20.0,-571.0
906.0,24.0,-590.0
906.0,12.0,-566.0
906.0,34.0,-591.0
922.0,12.0,-585.0
900.0,22.0,-581.0
900.0,10.0,-572.0
904.0,34.0,-578.0
900.0,22.0,-602.0
902.0,16.0,-570.0
906.0,32.0,-582.0
912.0,22.0,-590.0
918.0,32.0,-573.0
918.0,30.0,-564.0
906.0,24.0,-580.0
918.0,-6.0,-578.0
912.0,2.0,-572.0
916.0,24.0,-576.0
900.0,14.0,-568.0
906.0,26.0,-585.0
914.0,14.0,-596.0
908.0,30.0,-586.0
910.0,26.0,-586.0
904.0,24.0,-567.0
910.0,24.0,-583.0
912.0,20.0,-580.0
914.0,20.0,-566.0
908.0,24.0,-556.0
890.0,32.0,-575.0
906.0,22.0,-562.0
918.0,20.0,-566.0
904.0,22.0,-589.0
926.0,14.0,-590.0
898.0,12.0,-581.0
912.0,24.0,-587.0
914.0,16.0,-587.0
904.0,18.0,-594.0
900.0,12.0,-588.0
910.0,22.0,-590.0
902.0,26.0,-584.0
910.0,28.0,-584.0
904.0,16.0,-563.0
918.0,22.0,-581.0
918.0,20.0,-570.0
900.0,10.0,-573.0
902.0,22.0,-577.0
910.0,22.0,-589.0
896.0,26.0,-572.0
904.0,26.0,-584.0
900.0,38.0,-590.0
906.0,-2.0,-588.0
908.0,26.0,-600.0
898.0,22.0,-573.0
904.0,16.0,-574.0
926.0,30.0,-562.0
920.0,22.0,-578.0
908.0,40.0,-575.0
910.0,32.0,-565.0
906.0,22.0,-575.0
916.0,16.0,-574.0
914.0,18.0,-554.0
910.0,18.0,-566.0
904.0,30.0,-580.0
898.0,8.0,-570.0
906.0,10.0,-585.0
894.0,20.0,-589.0
904.0,26.0,-574.0
896.0,14.0,-577.0
902.0,28.0,-593.0
918.0,24.0,-584.0
908.0,14.0,-577.0
912.0,24.0,-575.0
908.0,14.0,-583.0
904.0,24.0,-583.0
906.0,18.0,-598.0
914.0,28.0,-555.0
912.0,30.0,-582.0
900.0,32.0,-570.0
916.0,12.0,-576.0
920.0,32.0,-582.0
922.0,28.0,-575.0
918.0,26.0,-564.0
902.0,14.0,-569.0
910.0,18.0,-572.0
912.0,18.0,-563.0
914.0,32.0,-585.0
900.0,24.0,-584.0
906.0,4.0,-567.0
912.0,36.0,-596.0
914.0,10.0,-580.0
916.0,20.0,-591.0
906.0,18.0,-574.0
900.0,18.0,-556.0
912.0,26.0,-554.0
924.0,12.0,-589.0
932.0,14.0,-576.0
904.0,30.0,-571.0
904.0,26.0,-568.0
904.0,16.0,-573.0
896.0,38.0,-587.0
926.0,24.0,-566.0
904.0,22.0,-568.0
908.0,34.0,-595.0
902.0,12.0,-586.0
902.0,26.0,-589.0
906.0,6.0,-574.0
920.0,26.0,-594.0
910.0,16.0,-570.0
908.0,22.0,-574.0
908.0,28.0,-580.0
904.0,28.0,-582.0
898.0,28.0,-576.0
908.0,30.0,-555.0
908.0,26.0,-594.0
912.0,18.0,-582.0
906.0,20.0,-578.0
906.0,10.0,-584.0
912.0,8.0,-584.0
902.0,28.0,-579.0
910.0,22.0,-592.0
916.0,20.0,-568.0
910.0,22.0,-553.0
896.0,26.0,-577.0
910.0,32.0,-575.0
910.0,28.0,-564.0
894.0,38.0,-580.0
910.0,20.0,-563.0
904.0,32.0,-567.0
914.0,38.0,-573.0
896.0,28.0,-584.0
890.0,22.0,-563.0
892.0,22.0,-574.0
900.0,32.0,-562.0
902.0,18.0,-552.0
896.0,10.0,-579.0
908.0,16.0,-588.0
926.0,10.0,-598.0
894.0,20.0,-539.0
906.0,14.0,-587.0
922.0,28.0,-581.0
898.0,8.0,-582.0
918.0,18.0,-565.0
904.0,30.0,-575.0
902.0,26.0,-578.0
914.0,24.0,-577.0
922.0,26.0,-574.0
916.0,30.0,-598.0
906.0,32.0,-588.0
890.0,26.0,-588.0
914.0,26.0,-593.0
918.0,36.0,-593.0
910.0,20.0,-574.0
916.0,14.0,-572.0
906.0,36.0,-577.0
912.0,16.0,-583.0
910.0,20.0,-585.0
914.0,6.0,-597.0
910.0,14.0,-591.0
900.0,30.0,-589.0
938.0,24.0,-572.0
928.0,22.0,-597.0
912.0,24.0,-572.0
920.0,24.0,-589.0
920.0,24.0,-571.0
912.0,34.0,-568.0
914.0,26.0,-574.0
906.0,20.0,-588.0
902.0,16.0,-574.0
912.0,16.0,-572.0
904.0,16.0,-586.0
910.0,16.0,-577.0
906.0,12.0,-576.0
906.0,24.0,-578.0
912.0,26.0,-561.0
904.0,22.0,-571.0
902.0,24.0,-582.0
906.0,18.0,-589.0
890.0,28.0,-573.0
908.0,14.0,-586.0
912.0,16.0,-594.0
916.0,28.0,-582.0
906.0,28.0,-586.0
914.0,32.0,-583.0
910.0,16.0,-575.0
908.0,24.0,-565.0
906.0,34.0,-582.0
910.0,20.0,-577.0
912.0,22.0,-606.0
906.0,24.0,-605.0
896.0,24.0,-587.0
906.0,32.0,-582.0
912.0,8.0,-570.0
892.0,12.0,-582.0
900.0,26.0,-586.0
910.0,26.0,-586.0
890.0,20.0,-572.0
914.0,18.0,-562.0
916.0,30.0,-592.0
904.0,26.0,-571.0
908.0,42.0,-574.0
908.0,14.0,-590.0
914.0,20.0,-579.0
924.0,14.0,-558.0
906.0,24.0,-550.0
906.0,26.0,-599.0
910.0,18.0,-570.0
914.0,16.0,-572.0
922.0,14.0,-570.0
916.0,28.0,-572.0
902.0,24.0,-580.0
906.0,22.0,-579.0
920.0,14.0,-578.0
918.0,18.0,-584.0
918.0,34.0,-571.0
912.0,22.0,-588.0
914.0,20.0,-573.0
898.0,28.0,-581.0
900.0,28.0,-575.0
896.0,16.0,-569.0
906.0,16.0,-553.0
910.0,24.0,-569.0
900.0,30.0,-572.0
910.0,18.0,-574.0
902.0,12.0,-557.0
914.0,20.0,-555.0
908.0,16.0,-570.0
902.0,12.0,-566.0
924.0,34.0,-563.0
906.0,14.0,-562.0
900.0,28.0,-568.0
904.0,12.0,-563.0
896.0,22.0,-578.0
908.0,16.0,-556.0
906.0,26.0,-562.0
908.0,14.0,-573.0
908.0,8.0,-599.0
914.0,12.0,-584.0
910.0,14.0,-575.0
902.0,18.0,-576.0
900.0,28.0,-557.0
910.0,8.0,-593.0
916.0,18.0,-572.0
926.0,2.0,-565.0
916.0,14.0,-568.0
930.0,10.0,-555.0
912.0,22.0,-570.0
908.0,20.0,-562.0
910.0,16.0,-559.0
916.0,24.0,-566.0
904.0,16.0,-568.0
900.0,18.0,-574.0
900.0,14.0,-571.0
912.0,14.0,-591.0
912.0,22.0,-576.0
918.0,34.0,-584.0
908.0,-4.0,-576.0
904.0,30.0,-568.0
904.0,24.0,-560.0
912.0,20.0,-564.0
908.0,30.0,-580.0
910.0,34.0,-565.0
912.0,20.0,-577.0
916.0,18.0,-580.0
914.0,24.0,-553.0
906.0,32.0,-562.0
896.0,26.0,-588.0
898.0,18.0,-582.0
916.0,26.0,-582.0
908.0,20.0,-576.0
910.0,26.0,-590.0
918.0,40.0,-585.0
904.0,20.0,-580.0
900.0,36.0,-583.0
914.0,20.0,-585.0
920.0,24.0,-552.0
906.0,28.0,-565.0
910.0,34.0,-573.0
910.0,18.0,-580.0
908.0,28.0,-573.0
910.0,16.0,-568.0
892.0,20.0,-604.0
926.0,22.0,-562.0
914.0,26.0,-592.0
892.0,32.0,-568.0
914.0,22.0,-577.0
912.0,24.0,-569.0
906.0,28.0,-565.0
908.0,24.0,-585.0
898.0,24.0,-593.0
928.0,18.0,-590.0
902.0,20.0,-568.0
914.0,10.0,-578.0
894.0,24.0,-566.0
912.0,30.0,-587.0
916.0,32.0,-590.0
896.0,26.0,-560.0
906.0,26.0,-582.0
914.0,26.0,-550.0
914.0,34.0,-576.0
916.0,30.0,-571.0
904.0,20.0,-561.0
890.0,20.0,-598.0
900.0,12.0,-586.0
902.0,20.0,-572.0
924.0,12.0,-582.0
910.0,28.0,-579.0
910.0,24.0,-583.0
900.0,28.0,-572.0
914.0,26.0,-556.0
920.0,30.0,-566.0
898.0,12.0,-562.0
916.0,12.0,-576.0
908.0,18.0,-558.0
904.0,16.0,-566.0
910.0,18.0,-557.0
900.0,20.0,-583.0
910.0,24.0,-590.0
908.0,24.0,-573.0
918.0,10.0,-577.0
908.0,18.0,-583.0
902.0,18.0,-581.0
902.0,10.0,-582.0
910.0,30.0,-576.0
918.0,18.0,-565.0
906.0,12.0,-594.0
902.0,20.0,-558.0
892.0,30.0,-587.0
904.0,28.0,-569.0
902.0,12.0,-576.0
914.0,-8.0,-569.0
908.0,30.0,-580.0
900.0,22.0,-577.0
914.0,26.0,-554.0
904.0,16.0,-580.0
912.0,10.0,-576.0
900.0,22.0,-568.0
914.0,24.0,-568.0
904.0,26.0,-572.0
902.0,32.0,-588.0
902.0,24.0,-578.0
898.0,24.0,-586.0
908.0,32.0,-579.0
898.0,34.0,-570.0
904.0,28.0,-572.0
914.0,20.0,-563.0
890.0,22.0,-557.0
898.0,28.0,-590.0
902.0,10.0,-564.0
898.0,30.0,-568.0
900.0,20.0,-568.0
900.0,22.0,-596.0
904.0,22.0,-583.0
898.0,14.0,-597.0
914.0,16.0,-595.0
912.0,20.0,-575.0
900.0,26.0,-568.0
916.0,30.0,-583.0
906.0,22.0,-575.0
898.0,18.0,-592.0
914.0,16.0,-571.0
898.0,28.0,-590.0
902.0,10.0,-575.0
900.0,2.0,-573.0
892.0,14.0,-555.0
892.0,30.0,-591.0
904.0,14.0,-584.0
902.0,28.0,-583.0
908.0,36.0,-592.0
906.0,34.0,-570.0
888.0,18.0,-575.0
922.0,20.0,-600.0
908.0,18.0,-582.0
902.0,20.0,-573.0
918.0,10.0,-586.0
912.0,18.0,-582.0
914.0,24.0,-566.0
910.0,36.0,-578.0
904.0,28.0,-592.0
904.0,22.0,-579.0
906.0,16.0,-581.0
910.0,26.0,-577.0
912.0,22.0,-582.0
910.0,30.0,-579.0
910.0,26.0,-571.0
904.0,30.0,-590.0
916.0,26.0,-572.0
908.0,20.0,-592.0
888.0,36.0,-583.0
904.0,14.0,-588.0
904.0,18.0,-575.0
900.0,14.0,-602.0
902.0,26.0,-584.0
908.0,16.0,-577.0
902.0,18.0,-578.0
904.0,20.0,-578.0
898.0,30.0,-595.0
896.0,30.0,-590.0
890.0,20.0,-559.0
906.0,28.0,-586.0
904.0,20.0,-576.0
908.0,30.0,-568.0
902.0,24.0,-592.0
910.0,20.0,-582.0
904.0,24.0,-576.0
898.0,24.0,-564.0
910.0,22.0,-588.0
900.0,2.0,-589.0
894.0,24.0,-577.0
912.0,22.0,-578.0
916.0,24.0,-569.0
892.0,20.0,-601.0
900.0,12.0,-582.0
890.0,24.0,-585.0
912.0,24.0,-597.0
902.0,20.0,-585.0
902.0,16.0,-581.0
896.0,18.0,-578.0
900.0,20.0,-593.0
908.0,26.0,-592.0
910.0,32.0,-586.0
904.0,34.0,-560.0
904.0,22.0,-579.0
906.0,20.0,-566.0
910.0,32.0,-548.0
898.0,2.0,-579.0
894.0,20.0,-571.0
894.0,18.0,-583.0
904.0,20.0,-570.0
894.0,20.0,-572.0
910.0,20.0,-564.0
892.0,14.0,-557.0
902.0,18.0,-554.0
892.0,20.0,-588.0
916.0,8.0,-565.0
906.0,20.0,-586.0
928.0,0.0,-583.0
900.0,24.0,-573.0
908.0,10.0,-601.0
910.0,14.0,-575.0
912.0,20.0,-580.0
916.0,22.0,-578.0
898.0,14.0,-603.0
898.0,14.0,-587.0
906.0,22.0,-572.0
902.0,12.0,-580.0
900.0,-4.0,-601.0
906.0,24.0,-589.0
898.0,20.0,-593.0
912.0,16.0,-573.0
908.0,6.0,-570.0
916.0,14.0,-573.0
908.0,24.0,-581.0
910.0,24.0,-571.0
912.0,16.0,-565.0
904.0,16.0,-587.0
904.0,22.0,-571.0
906.0,34.0,-559.0
882.0,-10.0,-574.0
906.0,24.0,-571.0
902.0,18.0,-592.0
896.0,18.0,-580.0
916.0,22.0,-599.0
906.0,18.0,-602.0
912.0,14.0,-591.0
912.0,28.0,-563.0
900.0,24.0,-571.0
902.0,12.0,-576.0
906.0,28.0,-588.0
910.0,18.0,-579.0
918.0,12.0,-568.0
908.0,0.0,-576.0
914.0,16.0,-575.0
920.0,30.0,-564.0
918.0,24.0,-567.0
914.0,18.0,-561.0
920.0,12.0,-571.0
900.0,10.0,-575.0
900.0,14.0,-584.0
902.0,6.0,-589.0
902.0,-8.0,-587.0
916.0,10.0,-593.0
914.0,16.0,-569.0
910.0,20.0,-600.0
910.0,12.0,-575.0
906.0,20.0,-592.0
908.0,6.0,-576.0
910.0,14.0,-566.0
916.0,10.0,-569.0
912.0,8.0,-563.0
906.0,26.0,-585.0
908.0,6.0,-593.0
916.0,-18.0,-596.0
912.0,20.0,-591.0
902.0,22.0,-585.0
908.0,8.0,-589.0
902.0,14.0,-577.0
916.0,8.0,-580.0
910.0,26.0,-581.0
912.0,0.0,-584.0
910.0,-10.0,-555.0
928.0,14.0,-590.0
914.0,4.0,-590.0
926.0,14.0,-583.0
896.0,28.0,-591.0
898.0,2.0,-590.0
906.0,14.0,-589.0
904.0,-4.0,-576.0
922.0,6.0,-573.0
912.0,12.0,-563.0
914.0,-14.0,-585.0
910.0,-40.0,-577.0
924.0,8.0,-592.0
922.0,12.0,-566.0
916.0,12.0,-581.0
920.0,22.0,-592.0
916.0,-10.0,-558.0
916.0,10.0,-574.0
928.0,20.0,-579.0
910.0,-10.0,-566.0
912.0,10.0,-590.0
922.0,4.0,-576.0
908.0,18.0,-562.0
914.0,12.0,-590.0
912.0,16.0,-572.0
910.0,14.0,-583.0
920.0,20.0,-583.0
908.0,-10.0,-572.0
912.0,4.0,-550.0
916.0,10.0,-594.0
914.0,22.0,-557.0
902.0,14.0,-579.0
898.0,18.0,-583.0
922.0,-4.0,-582.0
916.0,6.0,-582.0
914.0,16.0,-586.0
918.0,12.0,-575.0
908.0,8.0,-579.0
908.0,4.0,-587.0
916.0,4.0,-610.0
908.0,-4.0,-589.0
908.0,16.0,-587.0
910.0,14.0,-595.0
906.0,8.0,-599.0
906.0,-2.0,-589.0
900.0,-10.0,-596.0
908.0,2.0,-587.0
908.0,-26.0,-593.0
902.0,-22.0,-577.0
896.0,24.0,-598.0
916.0,12.0,-602.0
894.0,14.0,-576.0
910.0,20.0,-566.0
908.0,22.0,-581.0
914.0,20.0,-580.0
898.0,30.0,-571.0
904.0,26.0,-577.0
896.0,16.0,-569.0
914.0,16.0,-588.0
916.0,20.0,-601.0
916.0,16.0,-589.0
908.0,34.0,-582.0
904.0,20.0,-581.0
914.0,20.0,-593.0
900.0,12.0,-569.0
898.0,14.0,-591.0
900.0,24.0,-597.0
904.0,12.0,-595.0
910.0,16.0,-596.0
906.0,18.0,-590.0
908.0,18.0,-580.0
894.0,-18.0,-574.0
912.0,12.0,-587.0
920.0,16.0,-563.0
914.0,22.0,-567.0
922.0,0.0,-585.0
902.0,16.0,-556.0
920.0,10.0,-571.0
906.0,14.0,-594.0
918.0,4.0,-570.0
918.0,4.0,-578.0
904.0,4.0,-572.0
914.0,16.0,-581.0
906.0,40.0,-595.0
920.0,30.0,-575.0
906.0,8.0,-574.0
916.0,22.0,-564.0
898.0,12.0,-569.0
904.0,18.0,-573.0
896.0,20.0,-581.0
916.0,10.0,-590.0
912.0,2.0,-557.0
920.0,14.0,-587.0
908.0,14.0,-586.0
918.0,10.0,-591.0
902.0,18.0,-587.0
916.0,20.0,-600.0
902.0,18.0,-580.0
904.0,12.0,-588.0
916.0,24.0,-561.0
906.0,14.0,-600.0
898.0,28.0,-579.0
896.0,16.0,-566.0
928.0,18.0,-575.0
920.0,24.0,-580.0
912.0,22.0,-575.0
912.0,24.0,-564.0
898.0,-8.0,-566.0
910.0,16.0,-591.0
904.0,26.0,-566.0
912.0,24.0,-575.0
912.0,24.0,-581.0
912.0,6.0,-580.0
910.0,10.0,-602.0
918.0,32.0,-571.0
906.0,18.0,-571.0
904.0,12.0,-576.0
922.0,24.0,-583.0
932.0,16.0,-583.0
910.0,18.0,-578.0
904.0,8.0,-565.0
906.0,6.0,-576.0
906.0,20.0,-562.0
910.0,22.0,-558.0
918.0,12.0,-585.0
916.0,-10.0,-573.0
920.0,16.0,-576.0
920.0,4.0,-585.0
898.0,10.0,-586.0
916.0,16.0,-606.0
914.0,10.0,-554.0
908.0,16.0,-570.0
916.0,24.0,-575.0
912.0,8.0,-573.0
920.0,22.0,-569.0
906.0,22.0,-582.0
912.0,12.0,-562.0
902.0,20.0,-602.0
906.0,18.0,-565.0
906.0,16.0,-571.0
906.0,22.0,-588.0
904.0,26.0,-582.0
908.0,14.0,-591.0
900.0,-6.0,-587.0
916.0,24.0,-577.0
916.0,10.0,-599.0
906.0,34.0,-579.0
912.0,26.0,-587.0
902.0,22.0,-578.0
906.0,6.0,-559.0
892.0,12.0,-568.0
904.0,22.0,-571.0
910.0,16.0,-572.0
912.0,32.0,-586.0
924.0,22.0,-579.0
912.0,16.0,-603.0
920.0,22.0,-575.0
912.0,8.0,-575.0
906.0,16.0,-586.0
886.0,24.0,-580.0
914.0,28.0,-582.0
908.0,22.0,-574.0
906.0,12.0,-572.0
904.0,22.0,-576.0
910.0,14.0,-570.0
910.0,16.0,-580.0
910.0,18.0,-581.0
920.0,16.0,-580.0
904.0,32.0,-580.0
902.0,20.0,-592.0
924.0,-2.0,-572.0
910.0,22.0,-560.0
908.0,24.0,-583.0
912.0,26.0,-577.0
910.0,28.0,-581.0
912.0,20.0,-564.0
914.0,4.0,-587.0
906.0,14.0,-584.0
910.0,22.0,-550.0
914.0,24.0,-577.0
918.0,6.0,-581.0
914.0,4.0,-567.0
896.0,12.0,-585.0
910.0,14.0,-569.0
898.0,18.0,-580.0
918.0,20.0,-563.0
900.0,-6.0,-578.0
916.0,4.0,-569.0
910.0,12.0,-575.0
900.0,6.0,-585.0
906.0,12.0,-576.0
920.0,14.0,-571.0
898.0,12.0,-558.0
906.0,14.0,-568.0
912.0,-10.0,-576.0
900.0,14.0,-577.0
908.0,18.0,-574.0
894.0,16.0,-580.0
906.0,12.0,-584.0
910.0,22.0,-607.0
912.0,20.0,-561.0
900.0,26.0,-563.0
920.0,10.0,-553.0
920.0,18.0,-603.0
924.0,24.0,-582.0
916.0,24.0,-574.0
900.0,18.0,-572.0
892.0,14.0,-568.0
898.0,12.0,-597.0
918.0,18.0,-579.0
928.0,22.0,-569.0
912.0,26.0,-595.0
922.0,18.0,-580.0
914.0,20.0,-561.0
922.0,18.0,-576.0
922.0,18.0,-572.0
908.0,12.0,-576.0
920.0,24.0,-579.0
890.0,32.0,-583.0
898.0,26.0,-578.0
914.0,14.0,-572.0
916.0,28.0,-571.0
916.0,16.0,-586.0
910.0,24.0,-567.0
918.0,24.0,-582.0
894.0,18.0,-584.0
912.0,34.0,-597.0
902.0,24.0,-574.0
920.0,22.0,-593.0
904.0,4.0,-572.0
906.0,20.0,-566.0
908.0,24.0,-562.0
906.0,10.0,-583.0
