864.0	-34.0	-602.0
884.0	-42.0	-605.0
878.0	-46.0	-607.0
870.0	-36.0	-586.0
876.0	-40.0	-605.0
884.0	-42.0	-614.0
858.0	-40.0	-616.0
882.0	-56.0	-593.0
880.0	-40.0	-614.0
886.0	-40.0	-609.0
880.0	-40.0	-605.0
896.0	-36.0	-612.0
884.0	-40.0	-637.0
872.0	-36.0	-614.0
870.0	-36.0	-606.0
884.0	-28.0	-615.0
890.0	-54.0	-608.0
892.0	-42.0	-619.0
874.0	-38.0	-619.0
882.0	-42.0	-578.0
868.0	-26.0	-611.0
884.0	-28.0	-622.0
878.0	-32.0	-613.0
874.0	-22.0	-618.0
872.0	-34.0	-614.0
892.0	-48.0	-605.0
888.0	-50.0	-615.0
886.0	-50.0	-600.0
884.0	-32.0	-616.0
888.0	-34.0	-609.0
882.0	-44.0	-618.0
888.0	-42.0	-613.0
886.0	-42.0	-628.0
888.0	-48.0	-630.0
876.0	-38.0	-607.0
876.0	-44.0	-600.0
882.0	-34.0	-599.0
874.0	-42.0	-613.0
870.0	-44.0	-635.0
886.0	-44.0	-617.0
878.0	-32.0	-606.0
882.0	-30.0	-591.0
884.0	-30.0	-610.0
876.0	-38.0	-597.0
888.0	-42.0	-596.0
876.0	-32.0	-596.0
874.0	-44.0	-608.0
876.0	-32.0	-606.0
884.0	-42.0	-609.0
878.0	-40.0	-611.0
878.0	-24.0	-588.0
880.0	-34.0	-627.0
874.0	-32.0	-607.0
882.0	-48.0	-623.0
870.0	-38.0	-617.0
858.0	-44.0	-623.0
876.0	-38.0	-617.0
888.0	-44.0	-634.0
876.0	-32.0	-631.0
878.0	-38.0	-631.0
878.0	-36.0	-617.0
878.0	-38.0	-611.0
882.0	-50.0	-634.0
876.0	-42.0	-615.0
880.0	-30.0	-612.0
868.0	-50.0	-613.0
876.0	-34.0	-624.0
864.0	-18.0	-583.0
862.0	-30.0	-616.0
876.0	-40.0	-592.0
866.0	-22.0	-594.0
882.0	-52.0	-595.0
888.0	-52.0	-612.0
888.0	-52.0	-615.0
862.0	-36.0	-622.0
872.0	-42.0	-630.0
874.0	-36.0	-599.0
888.0	-46.0	-584.0
882.0	-46.0	-616.0
862.0	-36.0	-619.0
874.0	-52.0	-609.0
880.0	-44.0	-605.0
878.0	-32.0	-613.0
878.0	-40.0	-598.0
872.0	-42.0	-588.0
874.0	-32.0	-618.0
880.0	-50.0	-602.0
872.0	-48.0	-618.0
880.0	-48.0	-616.0
882.0	-50.0	-606.0
878.0	-50.0	-583.0
878.0	-28.0	-613.0
874.0	-38.0	-617.0
876.0	-8.0	-609.0
884.0	-38.0	-614.0
886.0	-36.0	-606.0
878.0	-16.0	-591.0
888.0	-30.0	-605.0
886.0	-38.0	-603.0
864.0	-42.0	-629.0
870.0	-48.0	-635.0
876.0	-44.0	-597.0
864.0	-30.0	-609.0
878.0	-48.0	-592.0
886.0	-40.0	-581.0
868.0	-48.0	-599.0
878.0	-46.0	-612.0
874.0	-40.0	-624.0
870.0	-42.0	-623.0
878.0	-44.0	-615.0
868.0	-60.0	-613.0
872.0	-44.0	-621.0
878.0	-38.0	-610.0
876.0	-48.0	-605.0
878.0	-40.0	-602.0
868.0	-46.0	-617.0
868.0	-38.0	-608.0
880.0	-44.0	-614.0
880.0	-46.0	-604.0
864.0	-56.0	-613.0
856.0	-34.0	-604.0
886.0	-28.0	-612.0
882.0	-42.0	-611.0
876.0	-38.0	-593.0
870.0	-44.0	-618.0
874.0	-46.0	-626.0
882.0	-52.0	-619.0
876.0	-52.0	-618.0
866.0	-44.0	-582.0
872.0	-46.0	-602.0
866.0	-36.0	-618.0
870.0	-46.0	-613.0
886.0	-40.0	-586.0
876.0	-42.0	-580.0
872.0	-52.0	-595.0
888.0	-32.0	-605.0
888.0	-46.0	-607.0
886.0	-42.0	-619.0
884.0	-36.0	-588.0
890.0	-40.0	-609.0
874.0	-40.0	-611.0
890.0	-42.0	-603.0
878.0	-48.0	-606.0
888.0	-50.0	-609.0
884.0	-46.0	-615.0
878.0	-32.0	-625.0
880.0	-38.0	-595.0
876.0	-50.0	-616.0
874.0	-30.0	-608.0
882.0	-28.0	-609.0
886.0	-54.0	-619.0
882.0	-38.0	-609.0
892.0	-44.0	-616.0
878.0	-36.0	-627.0
870.0	-52.0	-637.0
876.0	-44.0	-637.0
880.0	-38.0	-625.0
882.0	-50.0	-625.0
866.0	-44.0	-615.0
882.0	-42.0	-633.0
878.0	-56.0	-627.0
870.0	-50.0	-617.0
872.0	-52.0	-620.0
868.0	-40.0	-618.0
882.0	-44.0	-618.0
884.0	-50.0	-625.0
878.0	-34.0	-611.0
868.0	-46.0	-607.0
894.0	-44.0	-600.0
876.0	-34.0	-627.0
876.0	-44.0	-622.0
884.0	-40.0	-603.0
864.0	-48.0	-621.0
856.0	-40.0	-609.0
880.0	-28.0	-602.0
864.0	-56.0	-605.0
882.0	-50.0	-607.0
888.0	-32.0	-616.0
884.0	-44.0	-628.0
890.0	-46.0	-621.0
886.0	-54.0	-613.0
886.0	-48.0	-599.0
872.0	-48.0	-605.0
866.0	-46.0	-622.0
880.0	-54.0	-629.0
872.0	-46.0	-618.0
884.0	-42.0	-620.0
874.0	-52.0	-607.0
882.0	-54.0	-609.0
880.0	-44.0	-620.0
874.0	-36.0	-616.0
872.0	-26.0	-615.0
882.0	-74.0	-612.0
880.0	-48.0	-616.0
882.0	-44.0	-614.0
884.0	-40.0	-607.0
888.0	-54.0	-614.0
886.0	-54.0	-622.0
880.0	-50.0	-617.0
880.0	-50.0	-617.0
872.0	-58.0	-602.0
870.0	-62.0	-607.0
878.0	-60.0	-616.0
880.0	-54.0	-594.0
878.0	-40.0	-616.0
884.0	-50.0	-603.0
888.0	-46.0	-604.0
890.0	-44.0	-629.0
886.0	-36.0	-608.0
882.0	-40.0	-604.0
886.0	-30.0	-576.0
886.0	-46.0	-604.0
880.0	-42.0	-598.0
892.0	-32.0	-607.0
884.0	-24.0	-607.0
880.0	-40.0	-606.0
878.0	-42.0	-606.0
886.0	-48.0	-620.0
874.0	-60.0	-614.0
884.0	-36.0	-608.0
878.0	-10.0	-579.0
876.0	-36.0	-609.0
880.0	-8.0	-603.0
870.0	-40.0	-600.0
882.0	-42.0	-600.0
886.0	-36.0	-617.0
872.0	-46.0	-609.0
882.0	-52.0	-612.0
870.0	-20.0	-618.0
880.0	-40.0	-616.0
890.0	-30.0	-619.0
888.0	-36.0	-615.0
888.0	-18.0	-620.0
890.0	-38.0	-611.0
888.0	-34.0	-603.0
896.0	-42.0	-596.0
902.0	-28.0	-600.0
878.0	-46.0	-604.0
894.0	-40.0	-602.0
890.0	-42.0	-612.0
882.0	-36.0	-603.0
884.0	-48.0	-607.0
878.0	-38.0	-620.0
878.0	-44.0	-620.0
878.0	-46.0	-609.0
894.0	-38.0	-627.0
886.0	-32.0	-602.0
894.0	-40.0	-619.0
880.0	-38.0	-638.0
886.0	-22.0	-612.0
874.0	-44.0	-613.0
894.0	-36.0	-611.0
878.0	-36.0	-624.0
890.0	-24.0	-624.0
886.0	-34.0	-614.0
880.0	-48.0	-614.0
870.0	-20.0	-624.0
878.0	-30.0	-633.0
878.0	-32.0	-610.0
868.0	-28.0	-608.0
878.0	-30.0	-629.0
892.0	-34.0	-630.0
882.0	-36.0	-604.0
892.0	-40.0	-613.0
876.0	-36.0	-601.0
886.0	-26.0	-612.0
884.0	-38.0	-630.0
882.0	-32.0	-613.0
890.0	-32.0	-632.0
892.0	-14.0	-620.0
886.0	-42.0	-626.0
884.0	-30.0	-608.0
886.0	-38.0	-604.0
876.0	-44.0	-611.0
876.0	-40.0	-616.0
886.0	-46.0	-591.0
886.0	-34.0	-612.0
886.0	-52.0	-623.0
882.0	-52.0	-585.0
874.0	-46.0	-599.0
878.0	-40.0	-601.0
884.0	-48.0	-596.0
884.0	-48.0	-596.0
890.0	-38.0	-626.0
876.0	-36.0	-604.0
886.0	-30.0	-610.0
888.0	-44.0	-610.0
878.0	-50.0	-612.0
888.0	-40.0	-619.0
902.0	-54.0	-600.0
908.0	-38.0	-589.0
888.0	-36.0	-610.0
894.0	-38.0	-616.0
878.0	-42.0	-618.0
888.0	-34.0	-619.0
892.0	-34.0	-619.0
888.0	-26.0	-613.0
870.0	-36.0	-630.0
870.0	-36.0	-630.0
870.0	-42.0	-610.0
892.0	-34.0	-618.0
896.0	-40.0	-626.0
890.0	-44.0	-623.0
882.0	-52.0	-601.0
896.0	-58.0	-629.0
892.0	-40.0	-632.0
896.0	-36.0	-631.0
896.0	-44.0	-604.0
894.0	-36.0	-625.0
874.0	-42.0	-600.0
888.0	-42.0	-597.0
886.0	-40.0	-613.0
864.0	-42.0	-621.0
882.0	-36.0	-626.0
890.0	-34.0	-597.0
890.0	-36.0	-605.0
884.0	-44.0	-619.0
888.0	-48.0	-600.0
888.0	-36.0	-614.0
886.0	-40.0	-621.0
884.0	-42.0	-620.0
884.0	-42.0	-623.0
884.0	-50.0	-627.0
874.0	-38.0	-611.0
900.0	-32.0	-606.0
884.0	-50.0	-623.0
880.0	-50.0	-612.0
882.0	-40.0	-597.0
890.0	-30.0	-617.0
882.0	-34.0	-601.0
884.0	-20.0	-611.0
874.0	-34.0	-607.0
892.0	-48.0	-619.0
886.0	-46.0	-604.0
890.0	-28.0	-615.0
896.0	-16.0	-605.0
874.0	-32.0	-613.0
880.0	-12.0	-589.0
886.0	-38.0	-599.0
886.0	-38.0	-616.0
898.0	-36.0	-603.0
884.0	-40.0	-601.0
882.0	-36.0	-610.0
884.0	-28.0	-600.0
888.0	-32.0	-604.0
880.0	-40.0	-615.0
872.0	-44.0	-604.0
896.0	-36.0	-607.0
882.0	-42.0	-592.0
890.0	-38.0	-608.0
890.0	-40.0	-599.0
874.0	-44.0	-613.0
870.0	-44.0	-604.0
880.0	-38.0	-574.0
874.0	-34.0	-599.0
888.0	-34.0	-607.0
880.0	-42.0	-592.0
878.0	-30.0	-600.0
884.0	-26.0	-592.0
886.0	-36.0	-601.0
884.0	-30.0	-608.0
874.0	-42.0	-610.0
892.0	-44.0	-593.0
892.0	-34.0	-590.0
878.0	-42.0	-607.0
888.0	-44.0	-597.0
886.0	-40.0	-597.0
898.0	-34.0	-594.0
884.0	-32.0	-600.0
894.0	-34.0	-583.0
886.0	-34.0	-594.0
886.0	-38.0	-594.0
870.0	-36.0	-581.0
884.0	-36.0	-600.0
884.0	-42.0	-590.0
888.0	-28.0	-568.0
880.0	-28.0	-588.0
894.0	-34.0	-606.0
894.0	-28.0	-585.0
880.0	-34.0	-584.0
882.0	-38.0	-596.0
898.0	-30.0	-592.0
878.0	-40.0	-583.0
882.0	-14.0	-597.0
886.0	-42.0	-592.0
896.0	-34.0	-585.0
894.0	-34.0	-590.0
888.0	-38.0	-582.0
888.0	-46.0	-595.0
886.0	-38.0	-594.0
874.0	-40.0	-594.0
894.0	-46.0	-583.0
878.0	-52.0	-597.0
876.0	-40.0	-590.0
890.0	-32.0	-616.0
892.0	-50.0	-599.0
868.0	-22.0	-601.0
890.0	-18.0	-591.0
878.0	-40.0	-582.0
876.0	-46.0	-601.0
878.0	-42.0	-597.0
890.0	-14.0	-606.0
880.0	-42.0	-595.0
878.0	-38.0	-596.0
884.0	-30.0	-611.0
880.0	-48.0	-596.0
878.0	-44.0	-596.0
874.0	-34.0	-600.0
874.0	-50.0	-604.0
884.0	-34.0	-598.0
880.0	-40.0	-612.0
884.0	-42.0	-593.0
876.0	-38.0	-604.0
888.0	-44.0	-630.0
888.0	-48.0	-614.0
876.0	-52.0	-605.0
888.0	-34.0	-588.0
866.0	-52.0	-580.0
876.0	-46.0	-587.0
880.0	-50.0	-577.0
880.0	-32.0	-589.0
882.0	-36.0	-601.0
886.0	-38.0	-584.0
876.0	-22.0	-576.0
880.0	-40.0	-585.0
866.0	-36.0	-588.0
884.0	-36.0	-588.0
880.0	-34.0	-595.0
886.0	-36.0	-586.0
878.0	-42.0	-571.0
882.0	-34.0	-580.0
876.0	-44.0	-575.0
880.0	-46.0	-596.0
882.0	-42.0	-605.0
880.0	-56.0	-611.0
880.0	-44.0	-589.0
874.0	-40.0	-601.0
888.0	-34.0	-618.0
886.0	-42.0	-612.0
880.0	-40.0	-602.0
876.0	-26.0	-618.0
890.0	-42.0	-600.0
884.0	-34.0	-604.0
884.0	-10.0	-606.0
888.0	-46.0	-571.0
886.0	-40.0	-578.0
870.0	-46.0	-594.0
886.0	-50.0	-612.0
888.0	-48.0	-614.0
882.0	-44.0	-599.0
872.0	-38.0	-596.0
876.0	-40.0	-589.0
892.0	-46.0	-609.0
894.0	-40.0	-611.0
892.0	-38.0	-597.0
882.0	-34.0	-599.0
892.0	-14.0	-605.0
908.0	-32.0	-591.0
890.0	-40.0	-591.0
884.0	-30.0	-604.0
892.0	-32.0	-590.0
884.0	-34.0	-595.0
892.0	-28.0	-585.0
892.0	-26.0	-604.0
884.0	-28.0	-595.0
874.0	-24.0	-586.0
872.0	-36.0	-572.0
874.0	-34.0	-595.0
874.0	-40.0	-572.0
896.0	-34.0	-597.0
890.0	-36.0	-593.0
880.0	-44.0	-589.0
868.0	-42.0	-600.0
882.0	-40.0	-592.0
890.0	-52.0	-588.0
880.0	-40.0	-604.0
880.0	-38.0	-607.0
872.0	-40.0	-606.0
872.0	-38.0	-613.0
872.0	-30.0	-599.0
880.0	-36.0	-626.0
864.0	-44.0	-620.0
870.0	-34.0	-593.0
870.0	-30.0	-606.0
868.0	-16.0	-596.0
878.0	-38.0	-617.0
880.0	-36.0	-586.0
884.0	-16.0	-599.0
878.0	-28.0	-607.0
890.0	-42.0	-583.0
872.0	-30.0	-596.0
882.0	-38.0	-621.0
884.0	-16.0	-601.0
886.0	-28.0	-601.0
882.0	-38.0	-601.0
892.0	-10.0	-600.0
882.0	-46.0	-633.0
896.0	-42.0	-605.0
874.0	-36.0	-604.0
862.0	-36.0	-595.0
872.0	-40.0	-593.0
868.0	-6.0	-591.0
890.0	-32.0	-601.0
884.0	-24.0	-601.0
896.0	-14.0	-600.0
882.0	-30.0	-590.0
878.0	-14.0	-599.0
882.0	-28.0	-608.0
870.0	4.0	-598.0
886.0	-24.0	-576.0
884.0	-28.0	-607.0
886.0	-44.0	-580.0
888.0	-38.0	-595.0
874.0	-22.0	-606.0
882.0	-12.0	-572.0
880.0	-42.0	-613.0
890.0	-16.0	-600.0
886.0	-14.0	-584.0
882.0	-16.0	-603.0
884.0	-20.0	-600.0
886.0	-34.0	-592.0
886.0	-14.0	-592.0
886.0	-36.0	-599.0
878.0	-40.0	-596.0
888.0	-30.0	-578.0
882.0	-30.0	-591.0
898.0	-32.0	-578.0
884.0	-16.0	-585.0
894.0	-32.0	-591.0
886.0	-32.0	-581.0
902.0	-30.0	-579.0
882.0	-28.0	-589.0
886.0	-16.0	-587.0
884.0	-20.0	-608.0
894.0	-30.0	-594.0
880.0	-34.0	-603.0
870.0	-42.0	-597.0
876.0	-32.0	-609.0
882.0	-34.0	-608.0
886.0	-30.0	-584.0
872.0	-14.0	-600.0
882.0	-16.0	-609.0
882.0	-26.0	-584.0
884.0	4.0	-595.0
882.0	-26.0	-605.0
890.0	-28.0	-588.0
894.0	-32.0	-608.0
890.0	-10.0	-603.0
886.0	-20.0	-628.0
886.0	-20.0	-628.0
886.0	-36.0	-598.0
900.0	-40.0	-592.0
882.0	-26.0	-608.0
892.0	-32.0	-621.0
880.0	-36.0	-591.0
884.0	-34.0	-601.0
872.0	-42.0	-615.0
878.0	-34.0	-616.0
892.0	-42.0	-605.0
886.0	-30.0	-617.0
888.0	-30.0	-618.0
870.0	-14.0	-607.0
888.0	-46.0	-596.0
880.0	-38.0	-605.0
882.0	-30.0	-603.0
870.0	-36.0	-611.0
880.0	-42.0	-595.0
882.0	-50.0	-601.0
876.0	-24.0	-607.0
870.0	-42.0	-606.0
874.0	-40.0	-592.0
884.0	-34.0	-590.0
880.0	-30.0	-598.0
874.0	-38.0	-619.0
872.0	-36.0	-600.0
866.0	-32.0	-600.0
874.0	-24.0	-594.0
890.0	-34.0	-597.0
886.0	-38.0	-592.0
884.0	-40.0	-608.0
878.0	-44.0	-601.0
876.0	-26.0	-588.0
874.0	-42.0	-573.0
882.0	-30.0	-580.0
878.0	-40.0	-601.0
882.0	-14.0	-605.0
868.0	-30.0	-602.0
896.0	-30.0	-574.0
878.0	-20.0	-611.0
876.0	-28.0	-605.0
882.0	-26.0	-594.0
870.0	-30.0	-592.0
878.0	-46.0	-624.0
864.0	-40.0	-602.0
878.0	-48.0	-585.0
874.0	-36.0	-593.0
884.0	2.0	-598.0
888.0	-34.0	-610.0
876.0	-28.0	-581.0
884.0	-22.0	-581.0
870.0	-12.0	-592.0
878.0	-32.0	-613.0
878.0	-44.0	-580.0
890.0	-44.0	-572.0
878.0	-36.0	-595.0
866.0	-32.0	-602.0
878.0	-26.0	-596.0
874.0	-14.0	-595.0
874.0	-32.0	-590.0
874.0	-28.0	-587.0
886.0	-34.0	-586.0
878.0	-36.0	-581.0
868.0	-34.0	-575.0
888.0	-34.0	-587.0
882.0	-34.0	-585.0
872.0	-38.0	-585.0
890.0	-30.0	-592.0
878.0	-28.0	-582.0
888.0	-40.0	-576.0
870.0	-34.0	-578.0
890.0	-16.0	-569.0
870.0	-46.0	-594.0
884.0	-24.0	-567.0
872.0	-28.0	-595.0
872.0	-38.0	-597.0
866.0	-46.0	-571.0
882.0	-36.0	-594.0
886.0	-28.0	-591.0
878.0	-48.0	-595.0
878.0	-40.0	-603.0
886.0	-40.0	-582.0
888.0	-14.0	-571.0
882.0	-18.0	-579.0
888.0	-46.0	-586.0
882.0	-40.0	-584.0
876.0	-34.0	-592.0
880.0	-32.0	-604.0
884.0	-34.0	-576.0
894.0	-30.0	-589.0
892.0	-32.0	-593.0
876.0	-36.0	-578.0
882.0	-30.0	-603.0
884.0	-28.0	-597.0
870.0	-30.0	-615.0
882.0	-40.0	-576.0
876.0	-26.0	-599.0
888.0	-30.0	-592.0
896.0	-34.0	-568.0
892.0	-42.0	-588.0
876.0	-30.0	-586.0
880.0	-34.0	-591.0
888.0	-36.0	-590.0
880.0	-12.0	-577.0
884.0	-36.0	-591.0
890.0	-40.0	-600.0
886.0	-34.0	-593.0
888.0	-30.0	-617.0
880.0	-40.0	-594.0
884.0	-30.0	-588.0
886.0	-16.0	-594.0
892.0	-42.0	-577.0
880.0	-16.0	-603.0
870.0	-28.0	-595.0
880.0	-34.0	-600.0
882.0	-38.0	-599.0
884.0	-34.0	-608.0
896.0	-42.0	-580.0
870.0	-32.0	-617.0
882.0	-34.0	-600.0
898.0	-28.0	-595.0
892.0	-32.0	-577.0
890.0	-38.0	-581.0
888.0	-34.0	-605.0
892.0	-42.0	-579.0
876.0	-46.0	-601.0
886.0	-38.0	-593.0
892.0	-38.0	-594.0
876.0	-18.0	-604.0
890.0	-32.0	-580.0
882.0	-20.0	-594.0
884.0	-10.0	-599.0
888.0	-32.0	-584.0
906.0	-24.0	-596.0
894.0	-24.0	-591.0
876.0	-34.0	-616.0
878.0	-32.0	-608.0
890.0	-26.0	-598.0
884.0	-32.0	-593.0
890.0	-40.0	-599.0
896.0	-30.0	-597.0
890.0	-26.0	-617.0
878.0	-20.0	-601.0
896.0	-34.0	-601.0
906.0	-26.0	-593.0
908.0	-24.0	-597.0
884.0	-40.0	-595.0
884.0	-42.0	-599.0
888.0	-38.0	-595.0
870.0	-12.0	-581.0
880.0	-34.0	-618.0
870.0	-30.0	-620.0
890.0	-30.0	-591.0
884.0	-34.0	-612.0
908.0	-24.0	-594.0
896.0	-50.0	-619.0
884.0	-42.0	-600.0
890.0	-28.0	-599.0
880.0	-32.0	-599.0
886.0	-38.0	-601.0
898.0	-46.0	-608.0
870.0	-36.0	-611.0
886.0	-44.0	-600.0
890.0	4.0	-606.0
884.0	-40.0	-605.0
888.0	-42.0	-599.0
870.0	-36.0	-591.0
888.0	-34.0	-599.0
880.0	-48.0	-611.0
880.0	-36.0	-607.0
884.0	-28.0	-599.0
880.0	-32.0	-614.0
882.0	-38.0	-604.0
876.0	-28.0	-608.0
884.0	-40.0	-629.0
888.0	-14.0	-598.0
886.0	-28.0	-612.0
876.0	-30.0	-615.0
876.0	-36.0	-603.0
874.0	-34.0	-606.0
880.0	-18.0	-605.0
866.0	-32.0	-613.0
862.0	-34.0	-603.0
864.0	-14.0	-612.0
880.0	0.0	-591.0
880.0	-18.0	-595.0
892.0	-28.0	-600.0
880.0	-42.0	-602.0
874.0	-12.0	-603.0
888.0	-30.0	-600.0
860.0	-42.0	-587.0
906.0	-36.0	-618.0
882.0	-40.0	-598.0
878.0	-32.0	-606.0
882.0	-26.0	-602.0
880.0	2.0	-608.0
884.0	-30.0	-604.0
876.0	-32.0	-596.0
876.0	-18.0	-587.0
876.0	-36.0	-580.0
884.0	-26.0	-626.0
882.0	-12.0	-596.0
872.0	-32.0	-603.0
894.0	-28.0	-602.0
882.0	-46.0	-597.0
890.0	-34.0	-605.0
878.0	-32.0	-610.0
884.0	-38.0	-606.0
872.0	-36.0	-605.0
880.0	-32.0	-618.0
866.0	-36.0	-607.0
872.0	-38.0	-573.0
890.0	-44.0	-618.0
882.0	-22.0	-616.0
884.0	-30.0	-605.0
880.0	-20.0	-602.0
884.0	-30.0	-615.0
882.0	-12.0	-586.0
884.0	-30.0	-612.0
876.0	-40.0	-612.0
878.0	-32.0	-620.0
886.0	-44.0	-623.0
884.0	-14.0	-610.0
880.0	4.0	-606.0
874.0	-30.0	-615.0
890.0	-12.0	-613.0
870.0	-30.0	-603.0
882.0	-4.0	-628.0
864.0	-46.0	-596.0
878.0	-42.0	-610.0
880.0	-20.0	-611.0
